Year,Month,Title,URL
2020,4,"BI Sebut Kepanikan Global Reda, tapi Net Sell Sebulan Rp 3 T",https://www.cnbcindonesia.com/market/20200429223420-17-155385/bi-sebut-kepanikan-global-reda-tapi-net-sell-sebulan-rp-3-t
2020,5,Abrakadabra! Dari Ciparay Bank Royal Disulap Jadi BCA Digital,https://www.cnbcindonesia.com/market/20200530110115-17-161977/abrakadabra-dari-ciparay-bank-royal-disulap-jadi-bca-digital
2020,5,"Kuartal I-2020: BRI Juara 1 & Mandiri 2, Borong Sahamnya!",https://www.cnbcindonesia.com/market/20200530075345-17-161967/kuartal-i-2020-bri-juara-1-mandiri-2-borong-sahamnya
2020,5,Ini Jawara Pencetak Laba Terbesar Emiten Big Cap RI,https://www.cnbcindonesia.com/market/20200529141150-17-161816/ini-jawara-pencetak-laba-terbesar-emiten-big-cap-ri
2020,5,"Saham Bank Tak Seirama: BRI +4,8%, BMRI +1,4% tapi BCA -1%",https://www.cnbcindonesia.com/market/20200529120118-17-161751/saham-bank-tak-seirama-bri--48-bmri--14-tapi-bca-1
2020,5,"Banyak Sentimen Positif IHSG, tapi Awas Gejolak Hong Kong",https://www.cnbcindonesia.com/market/20200529075558-17-161667/banyak-sentimen-positif-ihsg-tapi-awas-gejolak-hong-kong
2020,6,"Saham Drop! Harta 4 Taipan RI Ini Tergerus, tapi Masih Tajir",https://www.cnbcindonesia.com/market/20200630133712-17-169084/saham-drop-harta-4-taipan-ri-ini-tergerus-tapi-masih-tajir
2020,6,"Saham BCA Melesat 14%, Harta Duo Hartono Nambah Berapa?",https://www.cnbcindonesia.com/market/20200630094502-17-168972/saham-bca-melesat-14-harta-duo-hartono-nambah-berapa
2020,6,"Harga Saham Meroket, Harta 5 Crazy Rich RI Ini Makin Melesat",https://www.cnbcindonesia.com/market/20200630092525-17-168971/harga-saham-meroket-harta-5-crazy-rich-ri-ini-makin-melesat
2020,6,"Wah! Barito Pacific Terdepak, Sinar Mas Resmi Masuk Big Cap",https://www.cnbcindonesia.com/market/20200629101543-17-168662/wah-barito-pacific-terdepak-sinar-mas-resmi-masuk-big-cap
2020,6,"Asing Keluar Rp 674 M, IHSG Cuma Naik Tipis 0,15%",https://www.cnbcindonesia.com/market/20200626151041-17-168337/asing-keluar-rp-674-m-ihsg-cuma-naik-tipis-015
2020,7,Awas! Profit Bank Bakal Tergerus Tahun Ini,https://www.cnbcindonesia.com/news/20200730183100-4-176627/awas-profit-bank-bakal-tergerus-tahun-ini
2020,7,"Asing Borong Saham Rp 103 M, IHSG Akhirnya Happy Weekend!",https://www.cnbcindonesia.com/market/20200730144404-17-176552/asing-borong-saham-rp-103-m-ihsg-akhirnya-happy-weekend
2020,7,BRI Jadi Bank Terbaik Indonesia dalam Top 1.000 World Banks,https://www.cnbcindonesia.com/market/20200730133825-17-176522/bri-jadi-bank-terbaik-indonesia-dalam-top-1000-world-banks
2020,7,"Masih Pagi, IHSG Galau! Asing Lepas BBCA & BMRI",https://www.cnbcindonesia.com/market/20200730091710-17-176423/masih-pagi-ihsg-galau-asing-lepas-bbca-bmri
2020,7,"Jejak Duit Miliaran Heru Hidayat, Makau sampai Selandia Baru",https://www.cnbcindonesia.com/market/20200729143952-17-176276/jejak-duit-miliaran-heru-hidayat-makau-sampai-selandia-baru
2020,8,"Tetap Waspada & Siapkan Parasut, IHSG Sedang Galau Mode On",https://www.cnbcindonesia.com/market/20200831121335-17-183239/tetap-waspada-siapkan-parasut-ihsg-sedang-galau-mode-on
2020,8,"Dibayangi Ketakpastian, IHSG Berakhir Melemah Tipis di Sesi 1",https://www.cnbcindonesia.com/market/20200831112251-17-183231/dibayangi-ketakpastian-ihsg-berakhir-melemah-tipis-di-sesi-1
2020,8,"Apakah Saham BBCA Bisa Tembus Rp 35.000, Kapan?",https://www.cnbcindonesia.com/market/20200831000434-17-183134/apakah-saham-bbca-bisa-tembus-rp-35000-kapan
2020,8,"Bos BCA: China Punya 8 Juta BTS, RI Baru Ada 800 Ribu",https://www.cnbcindonesia.com/tech/20200830164729-37-183104/bos-bca-china-punya-8-juta-bts-ri-baru-ada-800-ribu
2020,8,Bos BCA Sebut Shopee Cs Mayoritas Masih 'Jualan' Produk Impor,https://www.cnbcindonesia.com/tech/20200830161101-37-183102/bos-bca-sebut-shopee-cs-mayoritas-masih-jualan-produk-impor
2020,9,Ke Mana Dana Asing yang Kabur Rp 60 T? Ini Kata JPMorgan,https://www.cnbcindonesia.com/market/20200930141013-17-190602/ke-mana-dana-asing-yang-kabur-rp-60-t-ini-kata-jpmorgan
2020,9,"Asing Ramai-ramai Jual Saham Bank RI, Ini Biang Keroknya!",https://www.cnbcindonesia.com/market/20200930125718-17-190571/asing-ramai-ramai-jual-saham-bank-ri-ini-biang-keroknya
2020,9,"Berburu Cuan, Mari Simak Saham Pilihan Broker Hari Ini",https://www.cnbcindonesia.com/market/20200930083411-17-190467/berburu-cuan-mari-simak-saham-pilihan-broker-hari-ini
2020,9,"Ini Dia 10 Saham Pilihan Asing Kemarin, Ikutan Borong Gak?",https://www.cnbcindonesia.com/market/20200929232846-17-190443/ini-dia-10-saham-pilihan-asing-kemarin-ikutan-borong-gak
2020,9,"Tiba-tiba Balik IHSG Merah, Terungkap Ini Penyebabnya",https://www.cnbcindonesia.com/market/20200929144047-17-190275/tiba-tiba-balik-ihsg-merah-terungkap-ini-penyebabnya
2020,10,"Long Weekend, Layanan BRI, Mandiri, BTN & BCA Tetap Buka",https://www.cnbcindonesia.com/market/20201028120109-17-197688/long-weekend-layanan-bri-mandiri-btn-bca-tetap-buka
2020,10,Moody's Bicara Soal Konsolidasi Besar-besaran Bank Syariah RI,https://www.cnbcindonesia.com/market/20201027163741-17-197485/moodys-bicara-soal-konsolidasi-besar-besaran-bank-syariah-ri
2020,10,"Sempat Menghijau, IHSG Terkoreksi 0,1% di Penutupan Sesi I",https://www.cnbcindonesia.com/market/20201027115003-17-197383/sempat-menghijau-ihsg-terkoreksi-01-di-penutupan-sesi-i
2020,10,"Efek Pandemi, dari Untung Rp 1,5 T Kini KAI Rugi Rp 2,5 T",https://www.cnbcindonesia.com/market/20201027101158-17-197351/efek-pandemi-dari-untung-rp-15-t-kini-kai-rugi-rp-25-t
2020,10,"False Alarm Guys, Ternyata IHSG Cuma Koreksi Tipis",https://www.cnbcindonesia.com/market/20201027083439-17-197325/false-alarm-guys-ternyata-ihsg-cuma-koreksi-tipis
2020,11,Ini Saran Investasi di Tengah Pasar Panik & Dana Asing Kabur,https://www.cnbcindonesia.com/mymoney/20201130181252-72-205806/ini-saran-investasi-di-tengah-pasar-panik-dana-asing-kabur
2020,11,"Asing Kabur Rp 2,69 T, Pelaku Pasar Takut PSBB Ketat Lagi!",https://www.cnbcindonesia.com/market/20201130180416-17-205802/asing-kabur-rp-269-t-pelaku-pasar-takut-psbb-ketat-lagi
2020,11,"Saham Diobral Bak Sandal Jepit, tapi Transaksi Pecah Rekor!",https://www.cnbcindonesia.com/market/20201130152836-17-205735/saham-diobral-bak-sandal-jepit-tapi-transaksi-pecah-rekor
2020,11,"Asing Cemas Covid di RI, Bawa Kabur Rp 2 T & IHSG Anjlok 3%",https://www.cnbcindonesia.com/market/20201130151411-17-205728/asing-cemas-covid-di-ri-bawa-kabur-rp-2-t-ihsg-anjlok-3
2020,11,"Asing Parno dengan Covid-19 di RI, Tarik Dana Rp 2 T Lebih",https://www.cnbcindonesia.com/market/20201130142532-17-205714/asing-parno-dengan-covid-19-di-ri-tarik-dana-rp-2-t-lebih
2020,12,"Ini Dia 5 Emiten Paling Dipantau di 2020, Punya Sahamnya Gak?",https://www.cnbcindonesia.com/market/20201231105949-17-212743/ini-dia-5-emiten-paling-dipantau-di-2020-punya-sahamnya-gak
2020,12,Pahit! Saham-saham Ini Bikin IHSG Tutup 2020 Merah,https://www.cnbcindonesia.com/market/20201230153931-17-212608/pahit-saham-saham-ini-bikin-ihsg-tutup-2020-merah
2020,12,"Gawat! IHSG Sesi I Drop di Bawah 6.000, Asing Lepas Saham Ini",https://www.cnbcindonesia.com/market/20201230112646-17-212509/gawat-ihsg-sesi-i-drop-di-bawah-6000-asing-lepas-saham-ini
2020,12,"Sedih Kaka, IHSG Ambruk! Tapi Saham Mahaka & Salim Meroket",https://www.cnbcindonesia.com/market/20201229152412-17-212299/sedih-kaka-ihsg-ambruk-tapi-saham-mahaka-salim-meroket
2020,12,"Investor Hati-hati, IHSG Koreksi Dulu! Asing Kabur Rp 248 M",https://www.cnbcindonesia.com/market/20201229114600-17-212190/investor-hati-hati-ihsg-koreksi-dulu-asing-kabur-rp-248-m
2021,1,"Mengerikan! IHSG Tumbang, Anjlok 2,5% & Balik 5.800-an",https://www.cnbcindonesia.com/market/20210129135237-17-219657/mengerikan-ihsg-tumbang-anjlok-25-balik-5800-an
2021,1,"Mohon Maaf, IHSG Anjlok 1,6%! Masih Tak Kuat Naik",https://www.cnbcindonesia.com/market/20210129113719-17-219629/mohon-maaf-ihsg-anjlok-16-masih-tak-kuat-naik
2021,1,"Dibuka Hijau & Galau, IHSG Mencoba Balas Dendam",https://www.cnbcindonesia.com/market/20210129091752-17-219580/dibuka-hijau-galau-ihsg-mencoba-balas-dendam
2021,1,"Saat Lokal Kabur, Asing Setia Lho Borong 10 Saham Ini!",https://www.cnbcindonesia.com/market/20210128212338-17-219536/saat-lokal-kabur-asing-setia-lho-borong-10-saham-ini
2021,1,Tumbang 6 Hari Beruntun! IHSG Ambruk 2% di Bawah 6.000,https://www.cnbcindonesia.com/market/20210128151017-17-219450/tumbang-6-hari-beruntun-ihsg-ambruk-2-di-bawah-6000
2021,2,"Jumlah Konglomerat RI Bakal Geser Taipan China, kok Bisa?",https://www.cnbcindonesia.com/market/20210228132400-17-226696/jumlah-konglomerat-ri-bakal-geser-taipan-china-kok-bisa
2021,2,"Beli Rumah DP Nol Persen, Bos BCA Wanti-wanti soal Ini!",https://www.cnbcindonesia.com/market/20210226172620-17-226487/beli-rumah-dp-nol-persen-bos-bca-wanti-wanti-soal-ini
2021,2,Menggiurkan! BCA Tawarkan Bunga KPR & KKB Super Murah,https://www.cnbcindonesia.com/market/20210226165903-17-226477/menggiurkan-bca-tawarkan-bunga-kpr-kkb-super-murah
2021,2,"IHSG Sulit Tembus 6.300, Ini Saran Investasi dari Ellen May",https://www.cnbcindonesia.com/mymoney/20210226084944-72-226291/ihsg-sulit-tembus-6300-ini-saran-investasi-dari-ellen-may
2021,2,Bos Bank Capital Buka-bukaan soal Akuisisi Grab & Sea Group,https://www.cnbcindonesia.com/market/20210226074342-17-226272/bos-bank-capital-buka-bukaan-soal-akuisisi-grab-sea-group
2021,3,"Obligasi AS Picu Pasar Crash! IHSG-Rupiah Tumbang, SBN Mixed",https://www.cnbcindonesia.com/market/20210331162741-17-234413/obligasi-as-picu-pasar-crash-ihsg-rupiah-tumbang-sbn-mixed
2021,3,"Ngeri IHSG Today! Koreksi 1,5%, Asing Kabur Rp 1 T",https://www.cnbcindonesia.com/market/20210331150243-17-234373/ngeri-ihsg-today-koreksi-15-asing-kabur-rp-1-t
2021,3,"IHSG Ambruk Parah, Ada Margin Call & Forced Sell di Bursa RI?",https://www.cnbcindonesia.com/market/20210331143312-17-234355/ihsg-ambruk-parah-ada-margin-call-forced-sell-di-bursa-ri
2021,3,"Forced Sell? IHSG Drop 2,8%, Sederet Bluechip Ini Babak Belur",https://www.cnbcindonesia.com/market/20210331140448-17-234341/forced-sell-ihsg-drop-28-sederet-bluechip-ini-babak-belur
2021,3,Red Alert! IHSG Ambruk 2% Lebih,https://www.cnbcindonesia.com/market/20210331134333-17-234325/red-alert-ihsg-ambruk-2-lebih
2021,4,"Gak Cuma LQ45, Indeks Saham Ini Bisa Jadi Acuan Lho",https://www.cnbcindonesia.com/entrepreneur/20210429163204-25-241945/gak-cuma-lq45-indeks-saham-ini-bisa-jadi-acuan-lho
2021,4,IHSG Sukses Menjebol Lagi Level Psikologis 6.000,https://www.cnbcindonesia.com/market/20210429151526-17-241907/ihsg-sukses-menjebol-lagi-level-psikologis-6000
2021,4,"IHSG Tertahan Pola Descending Triangle, Baik atau Buruk?",https://www.cnbcindonesia.com/market/20210429124836-17-241830/ihsg-tertahan-pola-descending-triangle-baik-atau-buruk
2021,4,"Alhamdulillah Musim THR, Saatnya Borong Saham nih?",https://www.cnbcindonesia.com/mymoney/20210429112343-72-241787/alhamdulillah-musim-thr-saatnya-borong-saham-nih
2021,4,"Trio Saham Big Bank Diborong Asing, IHSG Berpesta di Sesi I",https://www.cnbcindonesia.com/market/20210429115643-17-241806/trio-saham-big-bank-diborong-asing-ihsg-berpesta-di-sesi-i
2021,5,"Minat Investor ke Saham Bank Susut, Apa Gegara Kripto?",https://www.cnbcindonesia.com/market/20210531184610-17-249679/minat-investor-ke-saham-bank-susut-apa-gegara-kripto
2021,5,"Live Now! Ritel Dibanting, Bandar Masih Setir Bursa Saham RI?",https://www.cnbcindonesia.com/mymoney/20210531161131-72-249609/live-now-ritel-dibanting-bandar-masih-setir-bursa-saham-ri
2021,5,IHSG Melesat! Asing Borong 6 Saham Big Cap Sekaligus,https://www.cnbcindonesia.com/market/20210531153948-17-249602/ihsg-melesat-asing-borong-6-saham-big-cap-sekaligus
2021,5,"Harpitnas! IHSG Melesat 1% Lebih, Jawara Pasar Saham Asia",https://www.cnbcindonesia.com/market/20210531153723-17-249601/harpitnas-ihsg-melesat-1-lebih-jawara-pasar-saham-asia
2021,5,"Investor Asing Menyerbu, IHSG Konsisten Menguat di Sesi 1",https://www.cnbcindonesia.com/market/20210531120531-17-249488/investor-asing-menyerbu-ihsg-konsisten-menguat-di-sesi-1
2021,6,Ini Dia Daftar ETF Indonesia yang Mendunia,https://www.cnbcindonesia.com/market/20210630202412-17-257240/ini-dia-daftar-etf-indonesia-yang-mendunia
2021,6,Dear Milenial! Mau Beli Rumah? Ada KPR Bunga Rendah dari BCA,https://www.cnbcindonesia.com/market/20210630165613-17-257151/dear-milenial-mau-beli-rumah-ada-kpr-bunga-rendah-dari-bca
2021,6,"Sentimen Berbalik Positif, IHSG Sempat Sentuh 6.000 di Sesi 1",https://www.cnbcindonesia.com/market/20210630115014-17-257022/sentimen-berbalik-positif-ihsg-sempat-sentuh-6000-di-sesi-1
2021,6,Kena Prank! Saham Teknologi Rontok Berjamaah & Kena ARB,https://www.cnbcindonesia.com/market/20210630093516-17-256966/kena-prank-saham-teknologi-rontok-berjamaah-kena-arb
2021,6,"Tak Ada Lockdown Hanya PPKM Darurat, Bursa Saham RI Hijau",https://www.cnbcindonesia.com/market/20210630085731-17-256954/tak-ada-lockdown-hanya-ppkm-darurat-bursa-saham-ri-hijau
2021,7,"Stock Split 1:5, Jadi Berapa Harga Saham BCA?",https://www.cnbcindonesia.com/market/20210730162717-17-264955/stock-split-15-jadi-berapa-harga-saham-bca
2021,7,Pengumuman! BCA Putuskan Stock Split dengan Rasio 1:5,https://www.cnbcindonesia.com/market/20210730154500-17-264944/pengumuman-bca-putuskan-stock-split-dengan-rasio-15
2021,7,Cuan! Laba Perusahaan Milik Orang Terkaya RI Tembus Rp 15 T,https://www.cnbcindonesia.com/market/20210730095928-17-264808/cuan-laba-perusahaan-milik-orang-terkaya-ri-tembus-rp-15-t
2021,7,Kabar Baik dari Paman Sam Bikin IHSG Hijau di Akhir Juli,https://www.cnbcindonesia.com/market/20210730085715-17-264779/kabar-baik-dari-paman-sam-bikin-ihsg-hijau-di-akhir-juli
2021,7,Its Friday! Yuk Cek Bocoran Saham-saham Pilihan Hari Ini,https://www.cnbcindonesia.com/market/20210730082628-17-264768/its-friday-yuk-cek-bocoran-saham-saham-pilihan-hari-ini
2021,8,"IHSG Menguat Tipis, Asing Buru BBCA-TLKM & Lepas INDF-SCMA",https://www.cnbcindonesia.com/market/20210831160922-17-272640/ihsg-menguat-tipis-asing-buru-bbca-tlkm-lepas-indf-scma
2021,8,"Heroik! Asing Borong Saham, IHSG Ditutup Putar Balik Hijau",https://www.cnbcindonesia.com/market/20210831152900-17-272624/heroik-asing-borong-saham-ihsg-ditutup-putar-balik-hijau
2021,8,"IHSG Otw 6.200, Ini Saham-saham Berpotensi Cuan Hari Ini",https://www.cnbcindonesia.com/market/20210831081009-17-272460/ihsg-otw-6200-ini-saham-saham-berpotensi-cuan-hari-ini
2021,8,"Geser HM Sampoerna, Saham DCII Masuk 10 Besar Big Cap",https://www.cnbcindonesia.com/market/20210830111413-17-272191/geser-hm-sampoerna-saham-dcii-masuk-10-besar-big-cap
2021,8,Akur! Duet Old & New Economy Bikin IHSG Hijau,https://www.cnbcindonesia.com/market/20210830092153-17-272140/akur-duet-old-new-economy-bikin-ihsg-hijau
2021,9,"Transaksi Tembus Rp 24 T, Asing Beli BRI-BCA, Jual EXCL-TOWR",https://www.cnbcindonesia.com/market/20210930164629-17-280474/transaksi-tembus-rp-24-t-asing-beli-bri-bca-jual-excl-towr
2021,9,"Selamat! IHSG Meroket 2% Tembus 6.286, Asing Borong Rp 2 T",https://www.cnbcindonesia.com/market/20210930152836-17-280450/selamat-ihsg-meroket-2-tembus-6286-asing-borong-rp-2-t
2021,9,"Duh! 19 Bank Dikejar Tenggat OJK, Rights Issue atau Merger?",https://www.cnbcindonesia.com/market/20210930125431-17-280378/duh-19-bank-dikejar-tenggat-ojk-rights-issue-atau-merger
2021,9,"Konsisten di Zona Hijau, IHSG Tembus 6.200 di Closing Sesi 1",https://www.cnbcindonesia.com/market/20210930115205-17-280351/konsisten-di-zona-hijau-ihsg-tembus-6200-di-closing-sesi-1
2021,9,"Update Taipan RI! 10 Hari, Duit Bos Batu Bara Ini Naik Rp13 T",https://www.cnbcindonesia.com/market/20210930103035-17-280332/update-taipan-ri-10-hari-duit-bos-batu-bara-ini-naik-rp13-t
2021,10,"IHSG Cerah, Asing Koleksi BMRI-BBRI & Lepas ASII-UNVR",https://www.cnbcindonesia.com/market/20211029164440-17-287609/ihsg-cerah-asing-koleksi-bmri-bbri-lepas-asii-unvr
2021,10,"Laba 5 Bank Kakap Q3 Melesat, duh Angka NPL Bikin Waswas nih?",https://www.cnbcindonesia.com/market/20211029140854-17-287550/laba-5-bank-kakap-q3-melesat-duh-angka-npl-bikin-waswas-nih
2021,10,"Sehari Harta Jerry Ng Melesat Rp 3 T, Duit Bos Djarum Susut!",https://www.cnbcindonesia.com/market/20211029135245-17-287541/sehari-harta-jerry-ng-melesat-rp-3-t-duit-bos-djarum-susut
2021,10,Alamak! Harta 2 Bos Djarum Menguap Rp 5 T dalam Sehari,https://www.cnbcindonesia.com/market/20211029083658-17-287439/alamak-harta-2-bos-djarum-menguap-rp-5-t-dalam-sehari
2021,10,"IHSG Ambruk, Asing Lepas UNTR-ASII & Koleksi BBNI-INDY",https://www.cnbcindonesia.com/market/20211028163958-17-287326/ihsg-ambruk-asing-lepas-untr-asii-koleksi-bbni-indy
2021,11,"IHSG Ambles 1% Lebih, Asing Lepas Lagi Saham Bank Gede",https://www.cnbcindonesia.com/market/20211130155203-17-295543/ihsg-ambles-1-lebih-asing-lepas-lagi-saham-bank-gede
2021,11,"Waspada Profit Taking, Ini Saham Cuan Pilihan Broker",https://www.cnbcindonesia.com/market/20211130081510-17-295355/waspada-profit-taking-ini-saham-cuan-pilihan-broker
2021,11,"IHSG Bertahan dari Badai Omicron, Saham Astra Diobral Asing",https://www.cnbcindonesia.com/market/20211129154617-17-295231/ihsg-bertahan-dari-badai-omicron-saham-astra-diobral-asing
2021,11,"IHSG Selamat dari Omicron, tapi Asing Kabur dari Bursa RI",https://www.cnbcindonesia.com/market/20211129153020-17-295223/ihsg-selamat-dari-omicron-tapi-asing-kabur-dari-bursa-ri
2021,11,"IHSG Ambles, Kapitalisasi Big Cap Susut kecuali Telkom",https://www.cnbcindonesia.com/market/20211129110440-17-295103/ihsg-ambles-kapitalisasi-big-cap-susut-kecuali-telkom
2021,12,"Hari Terakhir Perdagangan 2021, Asing Lego TLKM & Buru EMTK",https://www.cnbcindonesia.com/market/20211230164911-17-303366/hari-terakhir-perdagangan-2021-asing-lego-tlkm-buru-emtk
2021,12,"Profit Taking Mendera Lagi, IHSG Akhiri Sesi 1 di Zona Merah",https://www.cnbcindonesia.com/market/20211230114206-17-303231/profit-taking-mendera-lagi-ihsg-akhiri-sesi-1-di-zona-merah
2021,12,"IHSG Jangan Sampe Merah, Ini Hari Terakhir Perdagangan 2021",https://www.cnbcindonesia.com/market/20211230091213-17-303167/ihsg-jangan-sampe-merah-ini-hari-terakhir-perdagangan-2021
2021,12,"Hari Terakhir Perdagangan 2021, Ini Saham Pilihan Cuan",https://www.cnbcindonesia.com/market/20211230081858-17-303150/hari-terakhir-perdagangan-2021-ini-saham-pilihan-cuan
2021,12,"IHSG Naik Tipis, Asing Lepas SMGR-UNTR & Koleksi BMRI-ICBP",https://www.cnbcindonesia.com/market/20211229155736-17-303043/ihsg-naik-tipis-asing-lepas-smgr-untr-koleksi-bmri-icbp
2022,1,"Mohon Maaf, IHSG Enggak Kasih Angpao Dulu",https://www.cnbcindonesia.com/market/20220131153229-17-311861/mohon-maaf-ihsg-enggak-kasih-angpao-dulu
2022,1,"January Effect Tipis-tipis, Berharap Februari Bakal Cuan Gede",https://www.cnbcindonesia.com/market/20220131073437-17-311656/january-effect-tipis-tipis-berharap-februari-bakal-cuan-gede
2022,1,Perhatian! Manufaktur Hingga Omicron akan Tentukan Nasib IHSG,https://www.cnbcindonesia.com/market/20220130151839-17-311576/perhatian-manufaktur-hingga-omicron-akan-tentukan-nasib-ihsg
2022,1,"Gasss Terusss! IHSG Ditutup Menguat 0,52%",https://www.cnbcindonesia.com/market/20220128153819-17-311313/gasss-terusss-ihsg-ditutup-menguat-052
2022,1,"Bank Kakap RI Panen Laba Jumbo, IHSG Dibuka Cerah",https://www.cnbcindonesia.com/market/20220128090919-17-311156/bank-kakap-ri-panen-laba-jumbo-ihsg-dibuka-cerah
2022,2,Ini Deretan Saham Diborong Asing Saat Rusia-Ukraina Perang,https://www.cnbcindonesia.com/market/20220225164524-17-318507/ini-deretan-saham-diborong-asing-saat-rusia-ukraina-perang
2022,2,"IHSG Akhiri Perdagangan Sepekan dengan Reli 1% ke 6.888,171",https://www.cnbcindonesia.com/market/20220225153320-17-318462/ihsg-akhiri-perdagangan-sepekan-dengan-reli-1-ke-6888171
2022,2,"Bank Mega Bisa Kasih Return 20%, Yakin Ga Kepincut?",https://www.cnbcindonesia.com/market/20220225145918-17-318442/bank-mega-bisa-kasih-return-20-yakin-ga-kepincut
2022,2,"Ukraina Masih Panas, IHSG Menghijau di Sesi 1 Ikuti Tren Asia",https://www.cnbcindonesia.com/market/20220225114553-17-318356/ukraina-masih-panas-ihsg-menghijau-di-sesi-1-ikuti-tren-asia
2022,2,Kinerja Ciamik Abis! 4 Raksasa Bank RI jadi Idola Investor,https://www.cnbcindonesia.com/market/20220225102108-17-318308/kinerja-ciamik-abis-4-raksasa-bank-ri-jadi-idola-investor
2022,3,"Tutup Kuartal Pertama, IHSG Menghijau Cetak Rekor Baru!",https://www.cnbcindonesia.com/market/20220331153218-17-327689/tutup-kuartal-pertama-ihsg-menghijau-cetak-rekor-baru
2022,3,Intip Gaji Para Bos 6 Bank Kakap RI,https://www.cnbcindonesia.com/market/20220331073945-17-327488/intip-gaji-para-bos-6-bank-kakap-ri
2022,3,"IHSG Dibuka Menguat, Kian Dekati Level Psikologis 7.100",https://www.cnbcindonesia.com/market/20220331091904-17-327518/ihsg-dibuka-menguat-kian-dekati-level-psikologis-7100
2022,3,"Ikuti Sentimen AS & Rusia, IHSG Bertahan di Zona Positif",https://www.cnbcindonesia.com/market/20220330115523-17-327201/ikuti-sentimen-as-rusia-ihsg-bertahan-di-zona-positif
2022,3,IHSG Berbalik ke Zona Merah di Penutupan Sesi 1,https://www.cnbcindonesia.com/market/20220329114753-17-326859/ihsg-berbalik-ke-zona-merah-di-penutupan-sesi-1
2022,4,"Adu Kuat 4 Bank Kakap RI di Q1-2022, Siapa Jawaranya?",https://www.cnbcindonesia.com/market/20220429102411-17-335994/adu-kuat-4-bank-kakap-ri-di-q1-2022-siapa-jawaranya
2022,4,Last Day Sebelum Libur Nih! IHSG Dibuka Meriah Sambut Lebaran,https://www.cnbcindonesia.com/market/20220428091312-17-335581/last-day-sebelum-libur-nih-ihsg-dibuka-meriah-sambut-lebaran
2022,4,Simak Menu Saham buat Hari Terakhir Sebelum Bursa Libur,https://www.cnbcindonesia.com/market/20220428075728-17-335554/simak-menu-saham-buat-hari-terakhir-sebelum-bursa-libur
2022,4,Laba Bank Mandiri Hingga Elon Musk Mau Ketemu Jokowi,https://www.cnbcindonesia.com/market/20220428070125-17-335549/laba-bank-mandiri-hingga-elon-musk-mau-ketemu-jokowi
2022,4,"Net Buy Tipis, IHSG Resmi Keluar Dari Psikologis 7.200",https://www.cnbcindonesia.com/market/20220427154439-17-335403/net-buy-tipis-ihsg-resmi-keluar-dari-psikologis-7200
2022,5,"Asing Belanja Rp 4 T, Saham ADMR Diborong Hingga Rp 1,4 T",https://www.cnbcindonesia.com/market/20220531161843-17-343292/asing-belanja-rp-4-t-saham-admr-diborong-hingga-rp-14-t
2022,5,Top! Saham BBCA Pimpin IHSG ke Jalur Hijau,https://www.cnbcindonesia.com/market/20220531124205-17-343201/top-saham-bbca-pimpin-ihsg-ke-jalur-hijau
2022,5,"Trading Hari Terakhir Mei, Beli TINS-ANTM dan Jual BFIN-LPPF",https://www.cnbcindonesia.com/market/20220531074914-17-343065/trading-hari-terakhir-mei-beli-tins-antm-dan-jual-bfin-lppf
2022,5,"Digeber di Akhir Perdagangan, IHSG Finish di Zona Hijau",https://www.cnbcindonesia.com/market/20220530151501-17-342924/digeber-di-akhir-perdagangan-ihsg-finish-di-zona-hijau
2022,5,Profit Taking Investor Asing Sulitkan IHSG Balik ke 7.000,https://www.cnbcindonesia.com/market/20220530115006-17-342830/profit-taking-investor-asing-sulitkan-ihsg-balik-ke-7000
2022,6,Saham Pilihan Ketika IHSG Masih Sulit Menghijau,https://www.cnbcindonesia.com/market/20220630072919-17-351633/saham-pilihan-ketika-ihsg-masih-sulit-menghijau
2022,6,"Menyambut Direksi Baru BEI, Simak Menu Saham Hari Ini",https://www.cnbcindonesia.com/market/20220629075353-17-351236/menyambut-direksi-baru-bei-simak-menu-saham-hari-ini
2022,6,"Menu Saham Hari Ini, Beli ICBP-JSMR dan Jual CLEO-INCO",https://www.cnbcindonesia.com/market/20220628075739-17-350877/menu-saham-hari-ini-beli-icbp-jsmr-dan-jual-cleo-inco
2022,6,"Wajib Baca! PKPU Garuda, Dividen BIRD Hingga Soal Holywings",https://www.cnbcindonesia.com/market/20220628074608-17-350873/wajib-baca-pkpu-garuda-dividen-bird-hingga-soal-holywings
2022,6,"Beda Sendiri, IHSG Merah Saat Bursa Asia Berhasil Hijau",https://www.cnbcindonesia.com/market/20220627153238-17-350716/beda-sendiri-ihsg-merah-saat-bursa-asia-berhasil-hijau
2022,7,Kinerja Emiten Selamatkan IHSG dari Isu Suku Bunga & Resesi,https://www.cnbcindonesia.com/market/20220730104558-17-359793/kinerja-emiten-selamatkan-ihsg-dari-isu-suku-bunga-resesi
2022,7,"Sempat Terbang Hampir 1%, IHSG Ditutup Koreksi Tipis",https://www.cnbcindonesia.com/market/20220729153828-17-359676/sempat-terbang-hampir-1-ihsg-ditutup-koreksi-tipis
2022,7,"Kebal Resesi AS, IHSG Sesi I Berakhir Menguat 0,47%!",https://www.cnbcindonesia.com/market/20220729113517-17-359586/kebal-resesi-as-ihsg-sesi-i-berakhir-menguat-047
2022,7,"Gak Takut AS Resesi, IHSG Jebol 7.000 Dengan Pasti",https://www.cnbcindonesia.com/market/20220729090556-17-359525/gak-takut-as-resesi-ihsg-jebol-7000-dengan-pasti
